time,wx (rad/s),wy (rad/s),wz (rad/s)
1.481465,0.01,-0.51,0.03
1.484515,0.00,-0.55,0.03
1.486697,-0.00,-0.57,0.03
1.487419,-0.01,-0.60,0.03
1.490349,-0.02,-0.64,0.02
1.491474,-0.02,-0.67,0.02
1.493050,-0.03,-0.71,0.01
1.495189,-0.04,-0.75,0.00
1.497361,-0.04,-0.77,-0.00
1.499290,-0.05,-0.81,-0.01
1.502286,-0.06,-0.85,-0.02
1.504516,-0.06,-0.87,-0.02
1.505857,-0.08,-0.92,-0.02
1.507144,-0.10,-0.96,-0.02
1.509203,-0.11,-0.98,-0.02
1.511435,-0.13,-1.05,-0.01
1.513058,-0.16,-1.14,0.03
1.515106,-0.18,-1.17,0.07
1.518292,-0.21,-1.19,0.14
1.519151,-0.23,-1.19,0.20
1.521177,-0.25,-1.19,0.22
1.523246,-0.28,-1.22,0.23
1.525038,-0.31,-1.24,0.19
1.527409,-0.33,-1.26,0.15
1.529143,-0.38,-1.29,0.06
1.531387,-0.43,-1.30,-0.05
1.533119,-0.46,-1.31,-0.10
1.535546,-0.50,-1.30,-0.17
1.537522,-0.53,-1.31,-0.20
1.539423,-0.59,-1.33,-0.23
1.541054,-0.65,-1.35,-0.24
1.543142,-0.68,-1.36,-0.25
1.545055,-0.74,-1.35,-0.25
1.547191,-0.80,-1.34,-0.25
1.549089,-0.82,-1.33,-0.24
1.551921,-0.88,-1.30,-0.23
1.553115,-0.93,-1.26,-0.22
1.555079,-0.96,-1.24,-0.21
1.557031,-1.01,-1.20,-0.19
1.559092,-1.07,-1.15,-0.16
1.561142,-1.09,-1.13,-0.14
1.562945,-1.13,-1.09,-0.10
1.564978,-1.17,-1.04,-0.06
1.567397,-1.18,-1.01,-0.04
1.571762,-1.21,-0.95,-0.01
1.572772,-1.24,-0.90,0.03
1.573584,-1.25,-0.88,0.04
1.574930,-1.26,-0.84,0.08
1.577287,-1.28,-0.81,0.12
1.579227,-1.29,-0.79,0.13
1.580854,-1.29,-0.76,0.16
1.584028,-1.30,-0.74,0.19
1.586016,-1.30,-0.72,0.20
1.587213,-1.30,-0.70,0.21
1.589015,-1.30,-0.68,0.22
1.590971,-1.30,-0.67,0.22
1.593635,-1.29,-0.65,0.22
1.594846,-1.29,-0.64,0.22
1.597154,-1.26,-0.61,0.22
1.598810,-1.24,-0.58,0.22
1.601095,-1.23,-0.57,0.22
1.602885,-1.20,-0.55,0.21
1.604953,-1.18,-0.53,0.20
1.606702,-1.16,-0.52,0.19
1.608945,-1.13,-0.49,0.19
1.610841,-1.10,-0.46,0.17
1.612966,-1.08,-0.44,0.16
1.614558,-1.04,-0.41,0.15
1.616586,-1.01,-0.38,0.13
1.618806,-0.99,-0.37,0.12
1.620760,-0.96,-0.34,0.10
1.623040,-0.93,-0.29,0.09
1.624913,-0.92,-0.27,0.08
1.626891,-0.89,-0.23,0.06
1.629023,-0.87,-0.18,0.04
1.630766,-0.85,-0.15,0.03
1.632761,-0.84,-0.09,0.01
1.635474,-0.82,-0.02,-0.00
1.636996,-0.81,0.02,-0.02
1.638964,-0.80,0.09,-0.03
1.640758,-0.79,0.16,-0.04
1.642749,-0.79,0.20,-0.05
1.644600,-0.80,0.27,-0.05
1.646728,-0.80,0.35,-0.06
1.648944,-0.80,0.39,-0.06
1.651485,-0.81,0.47,-0.06
1.652745,-0.81,0.51,-0.07
1.654793,-0.82,0.57,-0.06
1.656841,-0.83,0.62,-0.05
1.658739,-0.83,0.65,-0.05
1.660623,-0.84,0.70,-0.04
1.662778,-0.86,0.74,-0.03
1.664894,-0.87,0.76,-0.02
1.667123,-0.88,0.81,-0.01
1.674814,-0.89,0.85,-0.00
1.675972,-0.90,0.86,0.00
1.676879,-0.91,0.90,0.01
1.677630,-0.92,0.93,0.02
1.678475,-0.93,0.94,0.03
1.679284,-0.93,0.97,0.03
1.680857,-0.93,0.99,0.05
1.682825,-0.93,1.00,0.05
1.685643,-0.93,1.01,0.07
1.687228,-0.93,1.03,0.07
1.689063,-0.92,1.04,0.07
1.690926,-0.92,1.05,0.07
1.692883,-0.90,1.06,0.07
1.694840,-0.91,1.07,0.06
1.696847,-0.89,1.09,0.06
1.698719,-0.88,1.09,0.04
1.701507,-0.88,1.09,0.03
1.702984,-0.86,1.05,0.03
1.704856,-0.84,1.01,0.02
1.706772,-0.84,0.98,0.01
1.709004,-0.82,0.94,-0.01
1.710870,-0.81,0.90,-0.04
1.712865,-0.81,0.88,-0.05
1.714820,-0.80,0.83,-0.08
1.718280,-0.79,0.77,-0.10
1.719947,-0.79,0.74,-0.11
1.721119,-0.79,0.68,-0.13
1.722807,-0.79,0.65,-0.14
1.724859,-0.79,0.59,-0.16
1.727746,-0.79,0.54,-0.18
1.728950,-0.78,0.52,-0.19
1.730730,-0.78,0.48,-0.21
1.733368,-0.77,0.45,-0.23
1.737012,-0.76,0.43,-0.23
1.738732,-0.74,0.42,-0.24
1.739015,-0.73,0.41,-0.26
1.740650,-0.72,0.41,-0.26
1.742537,-0.69,0.41,-0.26
1.744609,-0.66,0.42,-0.26
1.746702,-0.64,0.43,-0.25
1.748748,-0.60,0.45,-0.25
1.751663,-0.56,0.47,-0.24
1.752855,-0.54,0.48,-0.23
1.762565,-0.49,0.52,-0.21
1.763191,-0.44,0.55,-0.19
1.763556,-0.41,0.57,-0.17
1.763921,-0.36,0.61,-0.14
1.764248,-0.30,0.64,-0.10
1.764592,-0.26,0.66,-0.08
1.770980,-0.20,0.69,-0.04
1.772483,-0.13,0.72,0.02
1.772940,-0.09,0.73,0.04
1.773342,-0.01,0.76,0.09
1.774567,0.03,0.77,0.12
1.776483,0.12,0.79,0.17
1.778949,0.20,0.82,0.22
1.780526,0.25,0.83,0.24
1.782598,0.34,0.85,0.29
1.785032,0.43,0.86,0.32
1.786671,0.48,0.88,0.34
1.788631,0.57,0.90,0.37
1.790742,0.65,0.93,0.39
1.792368,0.70,0.94,0.40
1.794395,0.78,0.96,0.41
1.796610,0.86,0.99,0.42
1.798608,0.89,1.00,0.42
1.801599,0.96,1.02,0.41
1.802528,1.01,1.04,0.41
1.804920,1.03,1.05,0.40
1.807009,1.07,1.05,0.39
1.808499,1.09,1.05,0.38
1.810455,1.10,1.05,0.37
1.812241,1.11,1.03,0.36
1.814836,1.10,1.01,0.35
1.816294,1.09,1.00,0.34
1.818627,1.06,0.97,0.33
1.820637,1.02,0.94,0.31
1.822701,1.00,0.92,0.30
1.824837,0.95,0.89,0.28
1.826676,0.89,0.86,0.25
1.828432,0.86,0.84,0.24
1.830714,0.79,0.80,0.22
1.832385,0.75,0.78,0.21
1.834934,0.67,0.74,0.19
1.836777,0.58,0.69,0.18
1.838897,0.54,0.66,0.17
1.840504,0.44,0.59,0.16
1.842313,0.35,0.53,0.14
1.844829,0.30,0.50,0.13
1.846599,0.20,0.44,0.11
1.848456,0.10,0.37,0.09
1.851807,0.04,0.34,0.08
1.853609,-0.06,0.26,0.05
1.854661,-0.16,0.18,0.04
1.856877,-0.21,0.15,0.03
1.858527,-0.31,0.06,0.02
1.861011,-0.40,-0.02,0.02
1.862775,-0.44,-0.06,0.02
1.864865,-0.53,-0.13,0.02
1.876100,-0.60,-0.20,0.02
1.877305,-0.64,-0.23,0.02
1.877683,-0.71,-0.28,0.01
1.878021,-0.77,-0.33,0.01
1.878371,-0.79,-0.35,0.01
1.878697,-0.85,-0.38,0.00
1.879017,-0.89,-0.41,0.00
1.880277,-0.92,-0.42,-0.00
1.882405,-0.96,-0.44,-0.01
1.885996,-0.99,-0.44,-0.02
1.886958,-1.00,-0.44,-0.02
1.889173,-1.03,-0.44,-0.02
1.890650,-1.06,-0.43,-0.03
1.892187,-1.06,-0.42,-0.03
1.894320,-1.08,-0.41,-0.03
1.896371,-1.09,-0.40,-0.03
1.898189,-1.11,-0.37,-0.03
1.901283,-1.12,-0.33,-0.04
1.902571,-1.12,-0.31,-0.05
1.904853,-1.13,-0.26,-0.05
1.906485,-1.14,-0.21,-0.06
1.908252,-1.14,-0.18,-0.06
1.910367,-1.15,-0.13,-0.07
1.912224,-1.15,-0.07,-0.07
1.914062,-1.15,-0.03,-0.07
1.916398,-1.15,0.03,-0.07
1.921612,-1.15,0.09,-0.08
1.923128,-1.15,0.12,-0.07
1.924234,-1.16,0.17,-0.07
1.925359,-1.17,0.23,-0.06
1.926488,-1.17,0.26,-0.06
1.928318,-1.18,0.32,-0.06
1.930233,-1.18,0.37,-0.06
1.933045,-1.19,0.40,-0.06
1.935219,-1.19,0.45,-0.06
1.937619,-1.20,0.49,-0.05
1.939251,-1.20,0.51,-0.05
1.940382,-1.20,0.54,-0.04
1.943234,-1.21,0.55,-0.02
1.945683,-1.21,0.55,-0.01
1.946304,-1.21,0.55,0.02
1.948039,-1.22,0.53,0.04
1.951153,-1.22,0.52,0.05
1.952046,-1.23,0.50,0.08
1.954344,-1.23,0.48,0.09
1.956457,-1.24,0.44,0.11
1.958233,-1.24,0.39,0.12
1.960057,-1.24,0.36,0.13
1.962278,-1.25,0.30,0.14
1.964111,-1.25,0.24,0.15
1.966289,-1.25,0.20,0.16
1.971140,-1.24,0.14,0.16
1.972088,-1.24,0.07,0.16
1.972505,-1.23,0.03,0.16
1.974160,-1.22,-0.04,0.16
1.976265,-1.21,-0.11,0.17
1.978126,-1.20,-0.14,0.17
1.980395,-1.18,-0.21,0.17
1.982139,-1.16,-0.27,0.17
1.985627,-1.14,-0.30,0.17
1.986594,-1.12,-0.35,0.16
1.988191,-1.09,-0.39,0.15
1.990139,-1.07,-0.41,0.15
1.991859,-1.03,-0.44,0.14
1.994207,-0.99,-0.47,0.12
1.996037,-0.97,-0.48,0.12
1.998141,-0.93,-0.50,0.10
2.002178,-0.89,-0.52,0.08
2.004502,-0.87,-0.52,0.07
2.005445,-0.83,-0.53,0.05
2.006788,-0.79,-0.53,0.04
2.009488,-0.77,-0.54,0.02
2.010864,-0.73,-0.54,-0.00
2.012166,-0.71,-0.54,-0.01
2.014784,-0.68,-0.54,-0.04
2.017191,-0.65,-0.54,-0.06
2.018487,-0.64,-0.54,-0.07
2.022609,-0.62,-0.54,-0.09
2.024541,-0.61,-0.54,-0.11
2.026077,-0.60,-0.54,-0.12
2.027236,-0.59,-0.54,-0.14
2.028445,-0.58,-0.54,-0.15
2.030096,-0.59,-0.55,-0.16
2.032013,-0.59,-0.56,-0.17
2.034773,-0.60,-0.57,-0.17
2.035859,-0.61,-0.58,-0.17
2.038077,-0.62,-0.57,-0.15
2.039951,-0.63,-0.58,-0.14
2.042119,-0.64,-0.58,-0.13
2.043798,-0.67,-0.60,-0.10
2.046126,-0.70,-0.62,-0.08
2.047960,-0.71,-0.63,-0.06
2.051431,-0.74,-0.65,-0.03
2.052317,-0.78,-0.67,0.00
2.053993,-0.80,-0.68,0.01
2.055980,-0.85,-0.70,0.04
2.057887,-0.90,-0.71,0.07
2.059853,-0.92,-0.72,0.08
2.061926,-0.96,-0.73,0.11
2.064227,-0.99,-0.73,0.12
2.066033,-1.03,-0.72,0.14
2.071570,-1.07,-0.71,0.15
2.072645,-1.08,-0.70,0.16
2.073130,-1.11,-0.68,0.17
2.074110,-1.13,-0.66,0.19
2.075851,-1.14,-0.64,0.20
2.078718,-1.14,-0.60,0.21
2.079813,-1.14,-0.55,0.22
2.082086,-1.14,-0.53,0.22
2.085635,-1.13,-0.47,0.22
2.086499,-1.11,-0.42,0.21
2.088012,-1.10,-0.39,0.20
2.090173,-1.07,-0.33,0.18
2.091936,-1.04,-0.27,0.16
2.093962,-1.02,-0.24,0.15
2.095977,-0.99,-0.19,0.12
2.097926,-0.95,-0.14,0.09
2.101510,-0.93,-0.11,0.07
2.103026,-0.91,-0.08,0.04
2.104078,-0.89,-0.04,0.00
2.106008,-0.87,-0.02,-0.02
2.107900,-0.87,0.00,-0.05
2.110133,-0.87,0.02,-0.09
2.111889,-0.87,0.03,-0.10
2.113764,-0.89,0.03,-0.13
2.115695,-0.91,0.03,-0.15
2.119363,-0.94,0.02,-0.17
2.121426,-0.98,0.01,-0.20
2.122846,-1.00,0.01,-0.21
2.123970,-1.00,0.13,-0.26
2.125817,-1.02,0.20,-0.29
2.127831,-1.03,0.22,-0.29
2.129874,-1.07,0.16,-0.26
2.131973,-1.11,0.07,-0.21
2.135177,-1.13,0.03,-0.19
2.136930,-1.18,-0.06,-0.15
2.138202,-1.23,-0.16,-0.11
2.140446,-1.25,-0.21,-0.10
2.141771,-1.29,-0.31,-0.07
2.143816,-1.34,-0.39,-0.05
2.145781,-1.35,-0.43,-0.05
2.147528,-1.38,-0.49,-0.04
2.151329,-1.40,-0.56,-0.03
2.152219,-1.41,-0.59,-0.03
2.153841,-1.41,-0.64,-0.02
2.155706,-1.41,-0.68,-0.03
2.158004,-1.39,-0.70,-0.04
2.159679,-1.37,-0.73,-0.05
2.162058,-1.34,-0.76,-0.06
2.164016,-1.31,-0.77,-0.07
2.166062,-1.27,-0.78,-0.08
2.171590,-1.22,-0.79,-0.09
2.172491,-1.18,-0.79,-0.10
2.172958,-1.12,-0.78,-0.13
2.174015,-1.08,-0.78,-0.14
2.175640,-1.01,-0.76,-0.16
2.178227,-0.93,-0.73,-0.18
2.179869,-0.89,-0.72,-0.19
2.182233,-0.80,-0.70,-0.19
2.184961,-0.72,-0.68,-0.19
2.185903,-0.68,-0.67,-0.19
2.187554,-0.60,-0.64,-0.17
2.189985,-0.52,-0.61,-0.15
2.191635,-0.49,-0.60,-0.14
2.194188,-0.42,-0.56,-0.12
2.195865,-0.36,-0.51,-0.10
2.197882,-0.33,-0.48,-0.09
2.199653,-0.28,-0.42,-0.06
2.201804,-0.24,-0.36,-0.04
2.203840,-0.22,-0.32,-0.03
2.206188,-0.19,-0.25,-0.01
2.207780,-0.16,-0.17,0.02
2.209574,-0.15,-0.12,0.02
2.211509,-0.11,0.02,0.02
2.213549,-0.07,0.13,0.03
2.215386,-0.07,0.16,0.04
2.218399,-0.06,0.21,0.09
2.220167,-0.05,0.26,0.14
2.221861,-0.05,0.28,0.16
2.223699,-0.07,0.31,0.21
2.225554,-0.08,0.32,0.23
2.227647,-0.09,0.35,0.26
2.229705,-0.12,0.37,0.28
2.231653,-0.13,0.38,0.28
2.235796,-0.15,0.40,0.29
2.237619,-0.18,0.41,0.30
2.238750,-0.18,0.41,0.30
2.239946,-0.21,0.40,0.31
2.241568,-0.23,0.38,0.30
2.243756,-0.23,0.37,0.30
2.245452,-0.25,0.35,0.29
2.247845,-0.26,0.32,0.28
2.249951,-0.27,0.30,0.27
2.251834,-0.28,0.26,0.26
2.253631,-0.30,0.22,0.24
2.255554,-0.30,0.20,0.23
2.257693,-0.31,0.15,0.22
2.259621,-0.33,0.11,0.20
2.261571,-0.34,0.08,0.19
2.263515,-0.36,0.04,0.17
2.265411,-0.38,-0.00,0.14
2.271520,-0.39,-0.02,0.13
2.272470,-0.42,-0.06,0.11
2.272952,-0.44,-0.10,0.09
2.274268,-0.46,-0.12,0.08
2.275460,-0.49,-0.16,0.05
2.277964,-0.51,-0.19,0.04
2.279435,-0.53,-0.21,0.03
2.281933,-0.56,-0.24,0.01
2.285986,-0.57,-0.24,0.01
2.286880,-0.60,-0.25,-0.01
2.287252,-0.64,-0.26,-0.02
2.289560,-0.65,-0.26,-0.03
2.291286,-0.67,-0.26,-0.04
2.294074,-0.70,-0.26,-0.04
2.295466,-0.70,-0.25,-0.05
2.297464,-0.72,-0.23,-0.05
2.299462,-0.73,-0.20,-0.05
2.302069,-0.73,-0.19,-0.04
2.303532,-0.74,-0.18,-0.03
2.305677,-0.75,-0.17,-0.00
2.307424,-0.76,-0.17,0.01
2.309932,-0.76,-0.16,0.03
2.311526,-0.77,-0.14,0.05
2.314201,-0.77,-0.14,0.05
2.315171,-0.77,-0.13,0.06
2.318447,-0.77,-0.11,0.07
2.319385,-0.76,-0.11,0.08
2.321428,-0.76,-0.11,0.09
2.323496,-0.74,-0.11,0.10
2.325190,-0.73,-0.11,0.10
2.327518,-0.72,-0.12,0.12
2.329518,-0.69,-0.13,0.12
2.331489,-0.68,-0.14,0.13
2.335149,-0.66,-0.15,0.13
2.336845,-0.63,-0.17,0.14
2.338112,-0.61,-0.18,0.14
2.339962,-0.59,-0.19,0.14
2.341408,-0.57,-0.20,0.14
2.343565,-0.56,-0.20,0.14
2.345497,-0.54,-0.21,0.13
2.347579,-0.52,-0.21,0.13
2.349719,-0.52,-0.21,0.12
2.353019,-0.51,-0.20,0.11
2.354908,-0.51,-0.20,0.10
2.356238,-0.51,-0.19,0.09
2.357621,-0.52,-0.18,0.08
2.359544,-0.53,-0.18,0.07
2.361455,-0.54,-0.16,0.06
2.363400,-0.56,-0.15,0.05
2.365386,-0.57,-0.14,0.05
2.375405,-0.59,-0.12,0.04
2.376261,-0.62,-0.09,0.03
2.376638,-0.64,-0.08,0.03
2.377068,-0.66,-0.05,0.02
2.377404,-0.69,-0.02,0.02
2.377968,-0.70,-0.01,0.02
2.379440,-0.73,0.02,0.01
2.381190,-0.76,0.06,-0.00
2.383494,-0.77,0.08,-0.01
2.387626,-0.79,0.12,-0.02
2.388812,-0.81,0.16,-0.04
2.389221,-0.83,0.18,-0.04
2.391378,-0.84,0.22,-0.05
2.393199,-0.86,0.25,-0.05
2.396085,-0.86,0.27,-0.05
2.397204,-0.86,0.31,-0.05
2.399234,-0.87,0.32,-0.05
2.402026,-0.87,0.35,-0.04
2.403466,-0.87,0.39,-0.03
2.405197,-0.86,0.40,-0.02
2.408266,-0.86,0.42,0.00
2.409494,-0.85,0.44,0.02
2.411032,-0.84,0.45,0.03
2.412961,-0.83,0.47,0.06
2.414982,-0.82,0.49,0.08
2.417429,-0.81,0.49,0.09
2.419228,-0.79,0.51,0.12
2.420982,-0.77,0.51,0.14
2.423130,-0.76,0.52,0.16
2.424903,-0.74,0.52,0.18
2.426908,-0.71,0.53,0.20
2.428827,-0.70,0.53,0.21
2.431081,-0.67,0.52,0.23
2.432913,-0.64,0.52,0.24
2.434919,-0.63,0.51,0.25
2.436966,-0.60,0.51,0.26
2.439497,-0.57,0.50,0.26
2.440900,-0.56,0.49,0.27
2.443017,-0.54,0.49,0.26
2.444639,-0.52,0.47,0.26
2.446970,-0.52,0.47,0.26
2.448766,-0.50,0.46,0.25
2.454140,-0.50,0.46,0.24
2.455132,-0.50,0.45,0.22
2.455546,-0.50,0.43,0.21
2.457220,-0.50,0.43,0.20
2.459026,-0.51,0.41,0.17
2.461300,-0.52,0.39,0.15
2.462858,-0.53,0.37,0.14
2.464766,-0.54,0.35,0.12
2.467325,-0.56,0.32,0.11
2.468767,-0.57,0.30,0.10
2.470581,-0.60,0.27,0.08
2.472974,-0.62,0.23,0.06
2.474615,-0.63,0.21,0.05
2.476442,-0.66,0.17,0.04
2.478577,-0.69,0.13,0.03
2.480507,-0.70,0.10,0.03
2.482749,-0.73,0.05,0.02
2.484851,-0.76,-0.00,0.02
2.487018,-0.77,-0.02,0.01
2.488859,-0.78,-0.02,-0.01
2.490822,-0.79,-0.06,-0.01
2.492799,-0.81,-0.10,0.00
2.495063,-0.83,-0.17,0.03
2.496973,-0.85,-0.23,0.05
2.499057,-0.86,-0.26,0.07
2.502296,-0.88,-0.33,0.08
2.503959,-0.90,-0.39,0.09
2.505472,-0.91,-0.42,0.09
2.506806,-0.93,-0.47,0.10
2.508850,-0.95,-0.51,0.11
2.511008,-0.95,-0.53,0.11
2.512778,-0.97,-0.57,0.12
2.515016,-0.98,-0.58,0.12
2.518855,-0.98,-0.60,0.12
2.520965,-0.99,-0.61,0.12
2.522278,-0.98,-0.60,0.11
2.524361,-0.98,-0.59,0.10
2.525909,-0.97,-0.58,0.09
2.527139,-0.96,-0.56,0.08
2.528875,-0.94,-0.53,0.07
2.531398,-0.92,-0.49,0.05
2.533103,-0.90,-0.47,0.04
2.536414,-0.87,-0.42,0.03
2.537603,-0.84,-0.36,0.01
2.538604,-0.83,-0.33,0.00
2.540500,-0.78,-0.26,-0.02
2.542804,-0.75,-0.19,-0.03
2.544392,-0.72,-0.15,-0.04
2.546447,-0.68,-0.08,-0.05
2.548624,-0.64,-0.00,-0.07
2.551334,-0.61,0.03,-0.07
2.552476,-0.56,0.10,-0.08
2.554725,-0.51,0.17,-0.09
2.556776,-0.50,0.20,-0.09
2.558771,-0.45,0.25,-0.09
2.560721,-0.41,0.30,-0.08
2.562513,-0.39,0.32,-0.08
2.564329,-0.36,0.36,-0.08
2.571070,-0.32,0.39,-0.08
2.572012,-0.31,0.41,-0.08
2.572401,-0.29,0.43,-0.08
2.572975,-0.28,0.44,-0.08
2.574369,-0.27,0.45,-0.07
2.576306,-0.26,0.44,-0.06
2.578658,-0.26,0.44,-0.06
2.580313,-0.26,0.42,-0.05
2.582545,-0.27,0.39,-0.03
2.584526,-0.28,0.37,-0.03
2.586769,-0.30,0.32,-0.01
2.588874,-0.32,0.27,0.00
2.590852,-0.33,0.24,0.01
2.592580,-0.35,0.18,0.02
2.594835,-0.38,0.12,0.03
2.596741,-0.40,0.08,0.04
2.598788,-0.42,0.02,0.05
2.601409,-0.45,-0.04,0.06
2.602648,-0.47,-0.06,0.06
2.604815,-0.49,-0.12,0.07
2.607037,-0.51,-0.17,0.08
2.608998,-0.53,-0.19,0.08
2.610645,-0.54,-0.22,0.08
2.612828,-0.56,-0.26,0.08
2.614463,-0.57,-0.27,0.08
2.618331,-0.58,-0.29,0.08
2.620322,-0.59,-0.30,0.08
2.621763,-0.59,-0.31,0.07
2.623121,-0.59,-0.31,0.07
2.624503,-0.60,-0.30,0.06
2.626867,-0.59,-0.30,0.06
2.628806,-0.60,-0.28,0.06
2.630646,-0.59,-0.27,0.05
2.632938,-0.59,-0.24,0.05
2.636034,-0.59,-0.22,0.06
2.637542,-0.59,-0.20,0.06
2.638810,-0.59,-0.17,0.06
2.640939,-0.59,-0.13,0.07
2.642533,-0.59,-0.12,0.07
2.644563,-0.59,-0.08,0.08
2.646891,-0.59,-0.04,0.09
2.648642,-0.59,-0.02,0.09
2.651402,-0.59,0.02,0.10
2.652815,-0.60,0.07,0.10
2.654631,-0.60,0.09,0.11
2.656838,-0.60,0.13,0.11
2.658645,-0.61,0.17,0.12
2.660742,-0.61,0.19,0.13
2.662752,-0.62,0.23,0.14
2.664769,-0.62,0.26,0.15
2.670966,-0.63,0.28,0.15
2.671848,-0.63,0.32,0.16
2.672233,-0.64,0.36,0.17
2.672591,-0.65,0.38,0.17
2.674916,-0.66,0.42,0.17
2.676418,-0.67,0.46,0.18
2.678827,-0.67,0.48,0.18
2.680419,-0.68,0.52,0.18
2.682460,-0.69,0.57,0.18
2.685112,-0.69,0.59,0.17
2.686650,-0.70,0.63,0.16
2.688649,-0.70,0.67,0.16
2.690430,-0.70,0.68,0.15
2.692331,-0.70,0.72,0.14
2.694633,-0.71,0.75,0.12
2.696444,-0.71,0.76,0.12
2.698347,-0.71,0.78,0.10
2.700923,-0.71,0.78,0.09
2.702550,-0.72,0.79,0.08
2.704578,-0.72,0.79,0.06
2.706921,-0.73,0.78,0.05
2.708498,-0.73,0.76,0.03
2.710969,-0.74,0.73,-0.00
2.712652,-0.75,0.71,-0.01
2.714458,-0.76,0.66,-0.04
2.718516,-0.77,0.59,-0.07
2.720096,-0.77,0.56,-0.09
2.721582,-0.78,0.47,-0.12
2.723847,-0.78,0.39,-0.14
2.724516,-0.78,0.33,-0.15
2.726384,-0.78,0.23,-0.17
2.728290,-0.77,0.12,-0.19
2.730451,-0.76,0.07,-0.19
2.732484,-0.74,-0.04,-0.21
2.734571,-0.72,-0.15,-0.21
2.736470,-0.71,-0.19,-0.22
2.738796,-0.67,-0.29,-0.22
2.740383,-0.64,-0.38,-0.22
2.742433,-0.62,-0.41,-0.22
2.744446,-0.58,-0.49,-0.21
2.746586,-0.54,-0.56,-0.20
2.748381,-0.52,-0.59,-0.19
2.750953,-0.48,-0.64,-0.18
2.752292,-0.43,-0.69,-0.16
2.755309,-0.42,-0.71,-0.14
2.756483,-0.38,-0.75,-0.12
2.758237,-0.34,-0.76,-0.10
2.760205,-0.32,-0.78,-0.08
2.762498,-0.29,-0.80,-0.06
2.764258,-0.27,-0.80,-0.05
2.775947,-0.25,-0.80,-0.03
2.777676,-0.23,-0.79,-0.01
2.778735,-0.22,-0.78,-0.01
2.779815,-0.20,-0.75,0.00
2.781095,-0.19,-0.72,0.01
2.783128,-0.19,-0.70,0.02
2.788256,-0.18,-0.65,0.02
2.789939,-0.18,-0.60,0.03
2.791300,-0.17,-0.57,0.03
2.793093,-0.17,-0.52,0.04
2.794112,-0.17,-0.45,0.04
2.794648,-0.17,-0.42,0.04
2.795369,-0.17,-0.35,0.05
2.795860,-0.17,-0.28,0.05
2.796322,-0.17,-0.24,0.04
2.796826,-0.16,-0.17,0.05
2.799470,-0.15,-0.09,0.04
2.800914,-0.15,-0.04,0.04
2.802889,-0.14,0.04,0.04
2.807002,-0.13,0.12,0.03
2.807750,-0.13,0.17,0.03
2.808331,-0.12,0.25,0.03
2.810102,-0.11,0.33,0.02
2.812283,-0.11,0.38,0.01
2.814314,-0.10,0.45,0.01
2.816074,-0.10,0.48,0.01
2.818591,-0.10,0.54,0.01
2.820444,-0.11,0.58,0.01
2.822233,-0.11,0.60,0.01
2.824007,-0.12,0.63,0.00
2.826191,-0.12,0.65,0.00
2.828174,-0.13,0.66,0.00
2.830153,-0.14,0.66,-0.00
2.832084,-0.15,0.64,-0.00
2.834580,-0.15,0.62,-0.00
2.836489,-0.17,0.58,-0.00
2.838708,-0.17,0.52,-0.01
2.840412,-0.18,0.49,-0.01
2.842401,-0.18,0.41,-0.02
2.844775,-0.19,0.32,-0.02
2.846510,-0.18,0.28,-0.02
2.848007,-0.19,0.18,-0.03
2.850970,-0.19,0.07,-0.04
2.851963,-0.19,0.02,-0.04
2.854670,-0.18,-0.09,-0.05
2.856152,-0.18,-0.19,-0.05
2.858138,-0.17,-0.25,-0.05
2.860008,-0.16,-0.35,-0.06
2.862492,-0.14,-0.44,-0.06
2.864201,-0.14,-0.49,-0.06
2.866681,-0.12,-0.57,-0.05
2.873025,-0.10,-0.63,-0.05
2.874144,-0.09,-0.66,-0.05
2.874532,-0.08,-0.70,-0.05
2.874849,-0.06,-0.73,-0.04
2.876488,-0.05,-0.74,-0.04
2.878412,-0.03,-0.75,-0.03
2.880204,-0.03,-0.75,-0.03
2.882205,-0.01,-0.74,-0.03
2.888177,0.01,-0.71,-0.03
2.889179,0.01,-0.69,-0.03
2.889559,0.02,-0.65,-0.02
2.890473,0.03,-0.59,-0.03
2.892255,0.04,-0.56,-0.03
2.894697,0.04,-0.49,-0.04
2.896234,0.05,-0.42,-0.04
2.898305,0.04,-0.38,-0.05
2.900895,0.04,-0.30,-0.05
2.902057,0.04,-0.22,-0.05
2.904040,0.03,-0.19,-0.05
2.906316,0.02,-0.13,-0.05
2.909330,0.01,-0.07,-0.05
2.909772,0.00,-0.04,-0.05
2.911883,-0.01,0.00,-0.04
2.914583,-0.02,0.04,-0.04
2.916040,-0.03,0.06,-0.03
2.918690,-0.04,0.09,-0.02
2.919915,-0.04,0.11,-0.02
2.921925,-0.05,0.11,-0.01
2.923780,-0.05,0.12,0.00
2.925948,-0.06,0.12,0.01
2.927811,-0.06,0.12,0.02
2.929739,-0.07,0.11,0.03
2.931610,-0.07,0.10,0.04
2.934450,-0.07,0.09,0.05
2.936015,-0.08,0.06,0.06
2.937950,-0.08,0.02,0.07
2.940098,-0.09,0.01,0.08
2.941790,-0.09,-0.03,0.09
2.944001,-0.10,-0.08,0.09
2.946160,-0.11,-0.10,0.09
2.948025,-0.12,-0.15,0.10
2.951075,-0.13,-0.17,0.10
2.953152,-0.14,-0.22,0.11
2.955164,-0.16,-0.26,0.10
2.955768,-0.18,-0.28,0.10
